WORKFLOW TYPE,WORKFLOW ID,CORRELATION_ID,CREATED ON,MODIFIED ON,SUBWORKFLOWS,MOST RECENT SUBWORKFLOW TYPE,SUBWORKFLOW,CREATED ON,DEPENDS ON TASK TYPE,DEPENDS ON TASK ID
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,001b063b-5b2a-4bff-acb4-962767f96087,46314,2/12/2021 16:57,2/15/2021 2:27,2,SSO_RPM_CHECKS_WF,33da84a7-6f12-4788-8f92-c2c458ef732e,2/15/2021 2:27,SSO_RPM_GET_VALID_CODE_VALUE_TASK,25ae9d85-c254-4292-a32e-7e094e4bdca9
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,d520f1ef-c077-4c2a-8d48-e9a2b406262a
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,00f1014c-625b-4828-bd4f-a3db53cbb896,45693,2/12/2021 16:53,2/15/2021 1:38,2,SSO_RPM_CHECKS_WF,8687ec60-d73c-40a8-af55-adbceaeedaf2,2/15/2021 1:38,SSO_RPM_GET_VALID_CODE_VALUE_TASK,750ea1cc-bc49-4b45-8e3a-7f4111b3316b
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,8687ec60-d73c-40a8-af55-adbceaeedaf2
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,0bedb299-6ceb-4ccf-ace8-d1c8622f9b8d
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,01222b42-8fdf-4f38-b1a8-1e05d69feb0d,45879,2/12/2021 16:54,2/15/2021 1:53,2,SSO_RPM_CHECKS_WF,1b4ddd46-2af1-4988-b26b-264c980fec68,2/15/2021 1:53,SSO_RPM_GET_VALID_CODE_VALUE_TASK,3873c2a7-2ec1-4b4d-ae63-18b795188370
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,1b4ddd46-2af1-4988-b26b-264c980fec68
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,bf7e7fbd-baeb-4711-b009-0f1a1358d285
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,01ac3c94-1112-42f6-8cd4-cfc132e5609d,45545,2/12/2021 16:52,2/15/2021 1:26,2,SSO_RPM_CHECKS_WF,c3b761fa-4246-4cdb-8c44-f36caca01b5b,2/15/2021 1:26,SSO_RPM_GET_VALID_CODE_VALUE_TASK,fbf826c3-e39c-48c8-bba1-6c1d41d5cc51
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,c3b761fa-4246-4cdb-8c44-f36caca01b5b
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,c11b8ba2-f391-491b-9f33-0c73a64d8897
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,02a5f7c0-ecf3-4766-97ae-eca4936719ea,45812,2/12/2021 16:54,2/15/2021 1:47,2,SSO_RPM_CHECKS_WF,9e1aab4f-0b3d-4a5d-8e57-3a0219ba3ccb,2/15/2021 1:47,SSO_RPM_GET_VALID_CODE_VALUE_TASK,6987ca86-ca63-45fe-ad86-5fba5dc14aa8
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,9e1aab4f-0b3d-4a5d-8e57-3a0219ba3ccb
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,61028d5b-5652-49f8-bf19-f22069f5891c
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,02e2a5dd-05c1-4fb9-a7e6-60fed9141549,45919,2/12/2021 16:54,2/15/2021 1:56,2,SSO_RPM_CHECKS_WF,bd30f03f-8add-488a-8e82-75db43f4cd86,2/15/2021 1:56,SSO_RPM_GET_VALID_CODE_VALUE_TASK,309da21a-05cf-4e85-9f2e-f8472350ab43
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,bd30f03f-8add-488a-8e82-75db43f4cd86
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,7839b5a8-abbc-41dc-b7b5-78169f71411d
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,02f949c8-6c76-4d3e-9211-bb014d312995,46054,2/12/2021 16:55,2/15/2021 2:7,2,SSO_RPM_CHECKS_WF,5905d50a-57a2-411a-b32c-c0c102cc53d0,2/15/2021 2:7,SSO_RPM_GET_VALID_CODE_VALUE_TASK,e4c23276-ceee-4f30-8a7a-438049c064b4
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,5905d50a-57a2-411a-b32c-c0c102cc53d0
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,f5f1063a-4e1b-47e7-aa0b-d8590aa38d45
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,03c10703-e666-4eb4-a417-979fc1467456,45885,2/12/2021 16:54,2/15/2021 1:53,2,SSO_RPM_CHECKS_WF,aeff7416-12e3-4381-8940-ee0b00222887,2/15/2021 1:53,SSO_RPM_GET_VALID_CODE_VALUE_TASK,92191ed0-4469-434e-9ece-9f38f2d03685
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,aeff7416-12e3-4381-8940-ee0b00222887
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,0f4d18f1-b63e-42d2-af50-25537b00ffb8
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,03fa10d2-6a20-4452-9832-43b3d8793e59,45882,2/12/2021 16:54,2/15/2021 1:53,2,SSO_RPM_CHECKS_WF,b332c8c5-bd58-431c-9c7d-0e6cb472136e,2/15/2021 1:53,SSO_RPM_GET_VALID_CODE_VALUE_TASK,733465f3-f871-4160-8ae0-96f667dae2d2
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,b332c8c5-bd58-431c-9c7d-0e6cb472136e
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,379bf79b-2730-43d1-b14f-7d1860f1ed82
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,043ba421-1518-4e71-ae6f-b7ecfbad6dad,52353,2/12/2021 16:58,2/15/2021 2:35,2,SSO_RPM_CHECKS_WF,556bed22-ca16-4942-b522-29d47aef8d61,2/15/2021 2:35,SSO_RPM_GET_VALID_CODE_VALUE_TASK,30323bd8-3d51-4574-be5c-c50019957b9f
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,556bed22-ca16-4942-b522-29d47aef8d61
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,f5d98bcd-9a54-4552-9d68-2a686572da0b
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,04454b60-15c7-449d-950b-02a37d1b637f,45442,2/12/2021 16:52,2/15/2021 1:18,2,SSO_RPM_CHECKS_WF,53a8875c-9473-483f-aba4-22c9e54460e7,2/15/2021 1:18,SSO_RPM_GET_VALID_CODE_VALUE_TASK,3045451e-4201-466e-81c3-dadbed752e4a
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,53a8875c-9473-483f-aba4-22c9e54460e7
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,37b9088c-229a-457c-844b-3c728e11a8fa
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,04dc3e4d-145a-46f7-a632-4c32f06e427e,45996,2/12/2021 16:55,2/15/2021 2:3,2,SSO_RPM_CHECKS_WF,21046ecf-53e2-43fc-9a36-67716eb07b08,2/15/2021 2:3,SSO_RPM_GET_VALID_CODE_VALUE_TASK,cec1cddc-edb2-467f-97c7-0f90b56861e6
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,21046ecf-53e2-43fc-9a36-67716eb07b08
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,852cb509-ed14-4888-adfc-c0be87e69363
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,052a1ef8-125f-429f-b3d9-541c8ecda422,45411,2/12/2021 16:51,2/15/2021 1:16,2,SSO_RPM_CHECKS_WF,aa8ea003-49c8-4e85-8cfe-ade0635bcca1,2/15/2021 1:16,SSO_RPM_GET_VALID_CODE_VALUE_TASK,bcda3114-ae9c-47b1-b609-60ae2f1234c9
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,aa8ea003-49c8-4e85-8cfe-ade0635bcca1
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,b2b95853-2f5a-4bcf-9a9e-391542fdc337
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,0561b232-df60-4a01-b101-78de12874a30,52361,2/12/2021 16:58,2/15/2021 2:35,2,SSO_RPM_CHECKS_WF,b730d4d4-03dc-48d0-b597-e06d836ba0e9,2/15/2021 2:35,SSO_RPM_GET_VALID_CODE_VALUE_TASK,af6fbc3e-cb25-4226-ad4c-5cf31e55299c
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,b730d4d4-03dc-48d0-b597-e06d836ba0e9
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,10623c32-929a-481c-a2d9-f655b881351d
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,057df155-e434-495a-9343-85bcf8428fda,353,2/12/2021 9:42,2/12/2021 9:46,5,SSO_RPM_WAIT_EXTERNAL_ACTION_WF,440c6b2f-9a75-4048-a218-0af381a4a508,2/15/2021 11:14,WAIT,5f781607-b679-44f1-ae3e-155856c8cc95
 , , , , ,All subworkflows:,SSO_RPM_WAIT_EXTERNAL_ACTION_WF,440c6b2f-9a75-4048-a218-0af381a4a508
 , , , , , ,SSO_RPM_CHECK_IF_SENT_MRM_LOOP_WF,1280452b-7064-4d7e-ba71-8ff38e7e71ac
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_GLOBAL_WF,d9df254b-c718-473e-a256-84a19f2ddf71
 , , , , , ,SSO_RPM_WAIT_GLOBAL_EXTERNAL_ACTION_WF,a45fea0b-233e-47df-899f-298c30935144
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,499294b3-d78c-481b-a61a-1a0624859aad
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,0588c58e-e390-4c90-bc23-a0017ada33c3,46385,2/12/2021 16:57,2/15/2021 2:32,2,SSO_RPM_CHECKS_WF,271a1c23-b6ea-47a3-ae6a-109ae86e1ce1,2/15/2021 2:32,SSO_RPM_GET_VALID_CODE_VALUE_TASK,6cbfe691-3f5c-4148-a131-09c1e755a9ed
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,271a1c23-b6ea-47a3-ae6a-109ae86e1ce1
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,5dee191d-a5ad-47ad-abf5-e26eed5f5f37
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,058c83e9-163b-4c07-a352-cc95e6f3cb6d,45469,2/12/2021 16:52,2/15/2021 1:20,2,SSO_RPM_CHECKS_WF,b7a38553-b766-48dc-8b24-56f1541f985a,2/15/2021 1:20,SSO_RPM_GET_VALID_CODE_VALUE_TASK,9ad5c46b-f221-41c4-9ca3-f750955f2636
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,b7a38553-b766-48dc-8b24-56f1541f985a
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,2f4e998a-75ce-48b9-ba51-6dc069292133
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,05a9bde1-47c2-4404-b3b9-9dc0406c41c9,45657,2/12/2021 16:53,2/15/2021 1:35,2,SSO_RPM_CHECKS_WF,241f4454-2d3e-41b3-b046-8df051a6b737,2/15/2021 1:35,SSO_RPM_GET_VALID_CODE_VALUE_TASK,a983a86f-5474-4294-ac7f-84223841eee8
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,241f4454-2d3e-41b3-b046-8df051a6b737
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,34165615-9dc1-480d-973c-872ecfb014ee
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,05d7d4fe-2dfc-479a-8e22-a04be3f8c1e8,45934,2/12/2021 16:55,2/15/2021 1:57,2,SSO_RPM_CHECKS_WF,3c94eee8-d72c-421b-9aab-2d9287736d86,2/15/2021 1:57,SSO_RPM_GET_VALID_CODE_VALUE_TASK,cafadf72-c221-4fbf-b15f-4ac9ffc66205
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,3c94eee8-d72c-421b-9aab-2d9287736d86
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,9340fa62-49b8-4654-9497-5d6370f4742b
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,06ae907e-2714-4e2c-93ab-7fca77945c5b,45628,2/12/2021 16:53,2/15/2021 1:32,2,SSO_RPM_CHECKS_WF,82fe89d0-77e2-4aaa-afa6-4e3fa8cfb473,2/15/2021 1:32,SSO_RPM_GET_VALID_CODE_VALUE_TASK,e58bb140-7a12-4f24-9178-529dcb9cd8ad
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,82fe89d0-77e2-4aaa-afa6-4e3fa8cfb473
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,8905a08d-653e-42fe-b00f-523a7b7528ce
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,072c15eb-3c8b-4013-be7d-5f807e4bb3e8,46024,2/12/2021 16:55,2/15/2021 2:5,2,SSO_RPM_CHECKS_WF,34755ee6-3422-40fa-a41c-0bd289b85d7d,2/15/2021 2:5,SSO_RPM_GET_VALID_CODE_VALUE_TASK,5eedf3b3-4aec-4247-aee2-9d533eb4bb04
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,34755ee6-3422-40fa-a41c-0bd289b85d7d
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,7163118e-db9d-4649-bcd4-bc4ce8958669
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,075e5882-a245-43fe-aafd-7ba5cbd25f42,344,2/12/2021 9:42,2/12/2021 9:45,1,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,be83e19f-238f-447d-ad2e-aa9eac5af14c,2/12/2021 9:45,JOIN,0b60cf22-9871-431f-8e2e-0426eb396918
 , , , , ,All subworkflows:,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,be83e19f-238f-447d-ad2e-aa9eac5af14c
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,07a1b277-8281-4ba2-977a-69eb5aa82d4e,45909,2/12/2021 16:54,2/15/2021 1:55,2,SSO_RPM_CHECKS_WF,90d3bf39-fc4a-4aef-a749-adadb8e4bcf3,2/15/2021 1:55,SSO_RPM_GET_VALID_CODE_VALUE_TASK,6e453d6d-5171-4243-ab5d-1f9700876c56
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,90d3bf39-fc4a-4aef-a749-adadb8e4bcf3
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,a7b346e3-1d3c-4fcc-8ca4-ab240322e6ed
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,07e51ae5-5915-442c-84af-c25b08eae3f6,45432,2/12/2021 16:52,2/15/2021 1:17,2,SSO_RPM_CHECKS_WF,b3ff3abe-6c4e-45bc-85c9-0b6a8f1fec22,2/15/2021 1:17,SSO_RPM_GET_VALID_CODE_VALUE_TASK,cfdd0033-6ce5-409a-bd95-a7e951b90185
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,b3ff3abe-6c4e-45bc-85c9-0b6a8f1fec22
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,e00f91f1-2ce8-4c1b-9ac8-3f6e3dd8916a
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,07e5c7a5-767a-4172-af01-1b3afe329a58,46250,2/12/2021 16:57,2/15/2021 2:22,2,SSO_RPM_CHECKS_WF,45628761-1497-495a-b59d-69397e685c6e,2/15/2021 2:22,SSO_RPM_GET_VALID_CODE_VALUE_TASK,2867e577-7a86-4d7b-a61b-df25e22a035c
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,45628761-1497-495a-b59d-69397e685c6e
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,840adc67-3a39-4db7-9a6d-293348658d2b
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,0818acff-4994-4b0c-9acc-4257dca08995,45896,2/12/2021 16:54,2/15/2021 1:54,2,SSO_RPM_CHECKS_WF,08322069-3126-42c0-8497-acaece063750,2/15/2021 1:54,SSO_RPM_GET_VALID_CODE_VALUE_TASK,8eba7ff3-10f7-484a-adbc-866a10f2544e
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,08322069-3126-42c0-8497-acaece063750
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,8773f2c1-6ea2-45e2-abd2-c9c6f42efaaf
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,0889ce83-1d8e-44a6-a513-e0dbd196cd37,46118,2/12/2021 16:56,2/15/2021 2:12,2,SSO_RPM_CHECKS_WF,8c6613c7-5db9-42d8-9b1d-61f3d75a4444,2/15/2021 2:12,SSO_RPM_GET_VALID_CODE_VALUE_TASK,78bbfad9-d23f-4526-8bc8-c2301169ade3
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,8c6613c7-5db9-42d8-9b1d-61f3d75a4444
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,2cac8206-46c2-47f4-a741-db49278e2647
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,08b08278-92de-40d7-b219-ae985112dcc9,45537,2/12/2021 16:52,2/15/2021 1:25,2,SSO_RPM_CHECKS_WF,26ea99df-011e-46d2-a238-6fb9717b70ac,2/15/2021 1:25,SSO_RPM_GET_VALID_CODE_VALUE_TASK,1dfb665c-229d-415b-99d1-8ca2bfaf6245
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,26ea99df-011e-46d2-a238-6fb9717b70ac
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,8cce090d-64f8-469c-980b-f0aacfc7d2e2
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,08d97c03-40ff-4e6a-aec2-b83a207b073d,46242,2/12/2021 16:56,2/15/2021 2:22,2,SSO_RPM_CHECKS_WF,8911a014-3167-4c6b-804a-c39fd02574c6,2/15/2021 2:22,SSO_RPM_GET_VALID_CODE_VALUE_TASK,953e80c0-d3e4-4968-abd2-79df6ac679f7
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,8911a014-3167-4c6b-804a-c39fd02574c6
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,afd67a75-b9e2-47bf-a110-23cf7f6b86f2
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,090df2cd-6af2-4f32-a76a-51d47996d4b8,46272,2/12/2021 16:57,2/15/2021 2:24,2,SSO_RPM_CHECKS_WF,cf793393-6784-41c8-8f14-6b7e56d43e78,2/15/2021 2:24,SSO_RPM_GET_VALID_CODE_VALUE_TASK,fa9e12b9-fe2c-49df-bf0e-cd8a51573260
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,cf793393-6784-41c8-8f14-6b7e56d43e78
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,7a67acae-76a5-45d6-968a-3d7dabac3cf9
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,093a7e7e-cee2-498a-84b8-cd6a87a0f687,45891,2/12/2021 16:54,2/15/2021 1:54,2,SSO_RPM_CHECKS_WF,52c2e39c-a774-4781-a5b1-83f7fba1dc51,2/15/2021 1:54,SSO_RPM_GET_VALID_CODE_VALUE_TASK,68745431-0aed-43f8-8fd7-c7968a11546c
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,52c2e39c-a774-4781-a5b1-83f7fba1dc51
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,b7567227-2ee8-4388-9122-6bb02faabcba
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,095b4c2e-90ce-449f-9abf-2bc8061839c3,46380,2/12/2021 16:57,2/15/2021 2:32,2,SSO_RPM_CHECKS_WF,13bb6a71-ae6a-4037-8faa-a1e5e4ee4c1d,2/15/2021 2:32,SSO_RPM_GET_VALID_CODE_VALUE_TASK,90a3b95f-36c0-4dda-aa65-829dc71f8063
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,13bb6a71-ae6a-4037-8faa-a1e5e4ee4c1d
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,f4a39782-699a-44cd-aeac-6056207da322
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,0960f38a-2740-48ed-b356-e109f58c23e0,45778,2/12/2021 16:54,2/15/2021 1:45,2,SSO_RPM_CHECKS_WF,76106e6d-b76c-48b0-aa9b-424b5a4fb5ee,2/15/2021 1:45,SSO_RPM_GET_VALID_CODE_VALUE_TASK,268a5b6f-5053-4aee-ad11-ebc5c151b8dc
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,76106e6d-b76c-48b0-aa9b-424b5a4fb5ee
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,364b2964-9abf-4eae-94db-548442df1ada
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,09a9612b-14a8-451e-942f-390a1cee507d,45833,2/12/2021 16:54,2/15/2021 1:49,2,SSO_RPM_CHECKS_WF,04f075b9-d1aa-496b-b3b0-e7fbd013adba,2/15/2021 1:49,SSO_RPM_GET_VALID_CODE_VALUE_TASK,9f1c51b6-790c-48f3-a24a-471bde99151b
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,04f075b9-d1aa-496b-b3b0-e7fbd013adba
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,940ad440-1a59-4add-a00d-54624903a5fc
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,09f3cfcf-6939-413c-ba52-af45bf69d0ad,48400,2/12/2021 16:58,2/15/2021 2:34,2,SSO_RPM_CHECKS_WF,75bc0b69-7b15-4bbe-8ecd-6e31ae3decfb,2/15/2021 2:34,SSO_RPM_GET_VALID_CODE_VALUE_TASK,7e155b73-63be-4cfd-a5c2-e7ae2df55060
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,75bc0b69-7b15-4bbe-8ecd-6e31ae3decfb
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,17e00652-b281-4b4f-9cfb-5dca93f2100e
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,0a0790de-5ffa-4650-909b-1e8222babc4c,46318,2/12/2021 16:57,2/15/2021 2:27,2,SSO_RPM_CHECKS_WF,a784ca4a-e5b2-48e9-92ce-09f5e1858557,2/15/2021 2:27,SSO_RPM_GET_VALID_CODE_VALUE_TASK,0192bc99-55d4-412b-af09-560f866ba10a
 , , , , ,All subworkflows:,SSO_RPM_CHECKS_WF,a784ca4a-e5b2-48e9-92ce-09f5e1858557
 , , , , , ,SSO_RPM_MEDICAL_RECORD_REQUEST_RACE_WF,bb4cbf01-b8f7-4d3f-96b6-a541c825084f
